gene_id	C1	C2
8330	0	116
8331	0	184
8332	0	132
8334	25	306
8335	0	35
8336	0	211
8337	16	642
8338	3	509
8339	3	122
83394	193	148
834	73	127
8340	4	262
83401	81	46
8341	0	125
83416	0	0
8342	0	126
8343	0	132
83439	91	49
8344	0	153
83440	101	34
83442	519	50
83443	187	57
83444	92	48
83445	2	0
83448	23	55
83449	1	1
8345	1	187
83450	6	1
83451	53	19
83452	43	19
8346	0	140
83460	39	6
83461	8	4
83463	23	6
83464	26	14
83468	14	15
8347	4	403
83473	16	13
83475	52	7
83478	70	98
83479	69	56
8348	0	134
83480	19	23
83481	1963	4812
83482	1	0
83483	254	85
8349	97	911
835	124	102
8350	0	41
8351	0	226
8352	0	91
8353	1	60
83538	3	3
83539	2	3
8354	0	53
83540	9	17
83541	209	24
83543	112	21
83544	15	12
83546	0	0
83547	24	5
83548	136	103
83549	103	45
8355	0	113
8356	0	36
8357	0	115
8358	0	127
8359	0	22
83590	77	6
83591	5	6
83592	3	3
83593	148	63
83594	43	40
83595	110	30
83596	21	9
836	66	34
8360	0	29
83604	56	24
83605	125	120
83606	283	38
83607	141	64
83608	36	27
8361	0	33
8362	7	203
8363	0	39
83636	90	133
83637	302	149
83638	91	11
83639	0	0
8364	0	52
83640	88	55
83641	234	111
83642	61	22
83643	447	55
83648	161	22
8365	2	75
83650	0	0
83657	1	0
83658	261	96
8366	0	57
83660	144	194
83661	0	0
83666	49	56
83667	44	9
8367	1	191
8368	0	30
83690	68	52
83692	118	74
83693	67	36
83694	29	10
83695	44	12
83696	77	178
83698	18	4
83699	167	13
837	90	256
8370	2	184
83700	98	118
83706	29	19
83707	67	27
83714	8	2
83715	88	65
83716	168	112
83719	168	26
8372	7	0
83723	0	0
83729	3	0
83732	68	121
83733	1	0
83734	18	30
83737	207	570
83740	0	1
83742	189	9
83743	89	54
83744	15	41
83746	75	41
83752	250	297
83755	159	269
83756	4	5
83758	2	1
83759	17	18
83786	211	55
83787	116	55
8379	78	77
8382	1	4
83849	29	7
83850	75	92
83851	0	1
83852	52	18
83853	0	0
83854	0	0
83855	146	24
83856	6	12
83857	129	133
83858	76	65
83860	44	58
83861	49	60
83862	50	37
83871	117	86
83872	131	760
83873	0	0
83874	183	66
83875	1	5
83876	6	5
83877	61	34
83878	14	2
83879	35	28
83881	0	0
83882	13	5
83884	0	2
83886	21	5
83887	1	0
83888	25	2
83889	0	1
83890	0	0
83891	44	85
83892	318	142
83895	456	274
83896	354	395
83897	164	267
83899	120	426
839	29	12
83900	148	489
83901	180	506
83902	518	90
83903	11	8
83930	37	48
83931	268	104
83932	41	31
83933	57	18
83937	31	1
83938	4	7
83939	276	305
8394	173	244
83940	63	84
83941	35	66
83942	1	0
83943	10	18
8395	23	24
83959	98	138
8396	205	131
8398	87	70
83982	60	51
83983	7	0
83985	135	52
83986	265	91
83987	51	52
83988	207	56
83989	93	86
8399	0	1
83990	34	79
83992	21	29
83999	435	247
840	69	19
84000	198	234
84002	101	34
8402	167	76
84033	173	360
84034	40	47
8404	743	566
8405	119	103
84056	43	41
84057	4	2
84058	21	16
84059	25	30
8406	65	61
84060	28	20
84061	217	299
84062	33	79
84063	0	0
84064	83	50
84065	134	29
84067	133	50
84068	14	23
84069	103	29
8407	1509	367
84070	4	5
84071	1	9
84072	17	36
84073	3	0
84074	8	20
84077	0	0
84078	15	37
84079	108	125
8408	411	136
84080	43	8
84081	107	102
84083	6	19
84084	0	1
84085	67	117
8409	127	83
841	46	66
84100	9	19
84101	1	2
84102	6	19
84105	13	15
84106	0	1
84107	3	0
84108	14	23
84109	0	0
8411	200	553
8412	130	82
84124	75	68
84125	1	1
84126	43	25
84128	120	102
84129	70	73
84131	53	48
84132	74	54
84133	199	57
84134	53	25
84135	76	62
84138	27	15
84140	8	30
84141	18	2
84142	29	25
84144	12	33
84146	93	486
84148	68	48
84152	264	199
84153	46	31
84154	68	70
84159	274	240
8416	69	43
84162	385	1001
84163	44	130
84164	217	274
84166	172	159
84167	11	3
84168	520	848
8417	166	124
84171	15	8
84172	84	84
84173	59	34
84174	2	1
84179	17	4
84181	217	424
84182	24	32
84186	49	108
84187	251	48
84188	99	93
84189	26	42
8419	0	0
84190	27	48
84191	36	26
84193	212	271
84196	136	203
84197	13	33
842	29	33
84206	8	5
84210	2	69
84215	5	4
84216	56	77
84217	2	2
84219	53	19
84220	169	3257
84221	33	8
84223	14	42
84224	29	81
84225	1	4
84226	5	8
84229	0	0
84230	68	73
84231	386	238
84232	215	94
84233	38	24
84236	75	44
84239	95	220
8424	152	136
84240	34	36
84243	128	48
84245	113	14
84246	68	38
84247	147	2
84248	293	191
84249	0	0
8425	505	297
84250	20	17
84251	5	2
84253	13	31
84254	175	77
84255	99	116
84256	184	42
84258	2	0
84259	84	64
84260	90	85
84261	52	36
84262	101	22
84263	146	124
84264	18	2
84265	59	66
84266	131	23
84267	29	15
84268	63	59
84269	48	3
8427	126	48
84270	44	13
84271	268	122
84272	49	79
84273	125	168
84274	54	111
84275	42	24
84276	46	12
84277	39	4
84278	14	26
84279	46	21
8428	681	563
84280	102	70
84281	25	6
84282	99	53
84283	383	114
84284	53	70
84285	86	50
84286	82	36
84287	43	14
84288	6	3
84289	136	24
84290	250	146
84292	24	14
84293	263	135
84294	46	9
84295	46	72
84296	19	4
84298	35	58
84299	93	32
843	30	25
84300	50	34
84301	71	129
84302	65	56
84303	39	25
84304	61	23
84305	64	31
84306	17	6
84307	39	37
84309	71	19
8431	0	0
84310	128	23
84311	123	83
84312	29	26
84313	133	70
84314	25	15
84315	22	5
84316	50	15
84317	157	40
84318	20	21
84319	41	58
84320	121	154
84321	76	76
84324	108	196
84326	51	9
84327	14	0
84328	114	62
84329	10	3
8433	0	0
84330	33	17
84331	20	4
84332	0	0
84333	140	99
84334	48	42
84335	194	31
84336	80	11
84337	93	49
8434	28	33
84340	68	94
84342	50	92
84343	48	63
8435	1	2
8436	53	47
84364	402	177
84365	94	75
84366	0	0
8437	76	38
84376	174	279
8438	11	23
8439	156	245
844	2	2
8440	282	60
84417	5	9
84418	169	49
84419	9	8
8443	142	170
84432	2	1
84433	3	2
84436	24	29
84437	25	15
84439	18	1
8444	25	11
84440	221	107
84441	127	249
84443	0	0
84444	165	81
84445	351	56
84446	5	5
84447	151	146
84448	55	54
84449	24	29
8445	106	27
84450	49	55
84451	16	22
84455	24	12
84456	15	36
84457	16	3
84458	52	107
8446	73	84
84460	9	4
84461	114	89
84464	20	60
84465	8	5
84466	15	11
84467	4	3
8447	13	14
8448	0	2
8449	153	134
84498	143	329
845	16	18
8450	197	343
84501	23	7
84502	4	0
84503	8	15
84504	0	1
8451	217	193
84513	53	23
84514	42	7
84515	26	49
84516	246	79
84517	2	4
84518	240	137
84519	1	0
8452	348	580
84520	11	3
84522	87	28
84524	27	34
84525	1822	357
84527	37	18
84528	0	0
84529	38	29
8453	99	148
84530	2	0
84532	70	29
84539	0	0
8454	260	251
84541	4	1
84542	13	26
84545	115	85
84547	3	7
84548	124	106
84549	66	76
8455	347	414
84552	238	96
84553	20	4
84557	132	27
8456	291	176
84560	133	112
84561	17	12
84570	4	13
84572	145	155
8458	67	77
8459	105	16
846	0	1
8460	37	39
84612	3	18
84614	5	11
84616	90	198
84617	344	397
84619	89	13
8462	257	125
84620	8	2
84622	19	32
84623	0	0
84624	31	27
84626	50	18
84627	11	50
84628	0	0
84629	579	528
8463	54	39
84630	1	0
84631	24	11
84632	202	240
84634	0	0
84636	0	0
84639	40	6
8464	11	19
84640	182	145
84641	260	254
84645	52	9
84647	0	0
84648	183	226
84649	835	449
84650	44	11
84651	22	24
84656	269	268
84659	86	84
84660	0	0
84661	86	106
84662	70	38
84665	2	20
84667	0	1
84668	50	86
84669	230	510
8467	241	323
84671	24	19
84674	25	23
84676	2	4
84678	186	169
84679	33	50
8468	2	4
84680	21	16
84681	35	29
84684	0	0
84687	218	138
84688	1	0
84690	1	1
84693	22	31
84694	0	0
84695	7	5
84696	1	3
84698	11	20
84699	0	0
847	386	876
8470	81	91
84700	1	0
84701	1	7
84705	66	6
84706	335	102
84707	44	51
84708	84	87
84709	1	2
8471	0	4
84717	74	67
84720	87	76
84722	12	3
84725	65	48
84726	1015	688
84727	24	3
8473	363	247
84733	69	20
84734	3	1
84735	3	2
84747	223	39
84749	86	53
84750	23	24
84752	68	4
84759	20	62
8476	140	223
84765	28	29
84766	30	53
84767	0	3
84769	29	22
8477	1	3
84775	22	21
84779	0	0
84787	45	23
8479	51	19
84790	1205	2503
84792	52	10
84795	23	10
84798	163	14
8480	106	69
84803	13	8
84804	55	15
84807	12	9
84808	40	0
8481	99	175
84811	50	70
84812	9	10
84814	5	1
84816	21	13
84817	80	70
84818	209	80
8482	40	22
84823	199	192
84824	2	0
84826	41	0
8483	81	83
84830	37	20
84833	157	115
84836	169	13
84838	89	41
8484	0	0
84842	4	0
84844	82	24
84851	35	15
84858	86	25
84859	40	121
84861	37	43
84864	109	69
84865	21	5
84866	47	14
84867	0	6
84868	5	8
84869	51	35
8487	20	24
84870	3	3
84871	0	0
84872	27	5
84874	48	41
84875	104	32
84876	149	168
84878	47	17
84879	332	203
84881	73	34
84883	62	44
84885	84	26
84886	354	90
84888	109	256
84889	0	1
84890	75	8
84891	0	0
84892	95	34
84893	274	163
84894	63	33
84895	97	40
84896	176	163
84897	107	47
84898	489	632
84899	48	27
8490	509	151
84900	3	6
84901	122	19
84902	28	50
84904	15	1
84905	27	6
84908	121	7
84909	126	59
8491	120	318
84910	126	148
84911	3	4
84912	39	17
84913	21	4
84914	56	117
84915	30	3
84916	117	331
84918	99	67
84919	234	136
8492	135	152
84920	11	59
84922	35	8
84923	135	50
84924	14	23
84925	100	120
84926	239	84
84928	65	114
84929	2	2
8493	44	82
84930	36	89
84932	60	61
84933	15	19
84934	65	8
84935	45	28
84936	64	46
84937	62	27
84938	12	19
84939	137	64
84940	31	8
84941	2	0
84942	55	20
84944	0	1
84945	78	46
84946	107	111
84947	45	41
84948	21	3
8495	285	312
84950	140	95
84951	1124	652
84952	352	479
84953	205	118
84954	33	24
84955	51	27
84957	53	16
84958	312	88
84959	39	25
8496	177	330
84960	5	1
84961	95	112
84962	247	99
84964	15	6
84966	4	0
84967	51	19
84968	4	10
84969	26	4
8497	21	17
84970	2	0
84971	143	45
84975	131	66
84976	20	41
84978	1	2
8498	203	114
84984	4	0
84985	24	2
84986	68	71
84987	78	12
84988	100	20
8499	3	3
84991	176	243
84992	203	112
84993	105	108
8500	320	411
85002	21	43
85004	113	21
85007	43	19
8501	21	26
85012	55	99
85013	51	23
85014	70	40
85015	23	42
85016	2	7
85019	27	17
8502	219	260
85021	178	307
85025	20	3
85027	79	28
8503	105	80
8504	89	166
8505	94	447
8506	20	15
8507	250	83
8508	116	133
8509	117	117
8510	15	14
8513	0	1
8514	81	45
8515	13	11
8516	9	17
8517	124	86
8518	106	354
8519	151	73
8520	137	96
8522	418	250
85235	0	184
85236	53	1058
8525	367	179
8526	25	18
8527	62	29
8528	0	0
85280	145	402
85285	112	68
85289	58	103
8529	0	0
85290	98	58
85291	72	138
85293	288	476
85294	120	51
8530	7	0
85300	3	0
85301	160	110
85302	42	26
8531	993	1039
85313	87	182
85315	14	0
85316	0	0
85317	0	0
85318	0	0
85319	0	0
8532	37	16
85320	1	1
85329	42	34
8533	163	234
8534	1	3
8535	309	139
85352	11	1
85358	129	110
85359	140	50
8536	27	14
85360	45	2
85363	56	20
85364	53	4
85365	64	113
85366	1	0
85369	147	130
8537	39	76
85376	0	15
85377	576	264
85378	168	156
85379	568	203
8538	244	62
8539	315	253
85395	37	18
85397	0	0
8540	77	249
85403	388	151
85406	89	51
85407	56	19
85409	22	6
8541	208	78
85413	1	4
85414	40	12
85415	107	108
85416	0	0
85417	0	5
8542	37	15
8543	306	73
85437	97	171
85439	131	134
8544	25	48
85440	136	246
85441	114	44
85442	2	0
85443	2	3
85444	44	39
85445	0	1
85446	3	6
85449	1	3
8545	152	30
85450	737	73
85451	144	43
85452	1	0
85453	123	60
85455	2	1
85456	946	795
85457	160	38
85458	95	92
85459	57	74
8546	186	536
85460	58	46
85461	408	515
85462	247	93
85463	92	46
85464	83	124
85465	245	127
8547	0	2
85474	0	0
85476	144	296
85477	43	39
85478	1	0
8548	85	61
85480	2	0
8549	120	182
8550	79	108
8553	2189	1241
8554	144	288
8555	70	49
8556	47	56
8557	2	0
8558	86	24
8559	65	71
8560	1286	662
8562	175	142
8563	80	148
8564	0	1
8565	217	256
8566	321	163
8567	273	230
8568	103	60
8569	112	74
857	856	476
8570	317	375
8572	224	64
8573	183	551
8574	119	205
8575	122	265
8576	72	17
8577	0	1
8578	28	4
858	276	119
8581	1242	155
85865	58	53
86	141	158
860	19	37
8601	11	6
8602	132	205
8603	78	137
8604	187	230
8605	13	8
8607	68	68
8608	6	6
8609	104	41
861	260	162
8611	170	116
8612	87	55
8613	341	116
8614	27	2
8615	338	386
8618	2	8
862	19	52
8620	3	0
8621	127	226
8622	26	51
8623	98	159
8624	62	44
8625	68	100
8626	933	1025
8629	90	23
863	17	1
8630	1	3
8631	6	2
8632	53	95
8633	6	11
8634	58	54
8635	81	197
8636	133	88
8637	20	0
8638	3	1
8639	393	197
864	221	34
8641	3	11
8642	80	134
8643	69	48
8644	156	229
8645	353	153
8646	15	4
8647	9	26
8648	285	291
8649	86	57
865	101	113
8650	204	151
8651	17	0
8653	225	421
8654	85	122
8655	975	766
8658	169	203
8659	143	62
866	0	0
8660	241	148
8661	1130	3188
8662	631	568
8663	1539	4547
8664	722	730
8665	654	469
8666	328	168
8667	618	701
8668	375	307
8669	184	76
867	158	265
8671	3	16
8672	253	359
8673	225	124
8674	52	33
8675	298	106
8676	64	27
8677	110	62
8678	204	220
868	56	139
8681	27	38
8682	517	179
8683	238	151
8685	10	7
8687	834	642
8688	204	232
8689	72	88
869	3	1
8690	18	21
8692	195	67
8693	16	10
8694	121	30
8697	97	120
8698	4	1
87	884	991
8701	6	7
8702	68	42
8703	109	61
8704	199	66
8705	63	13
8706	30	34
8707	0	2
8708	0	0
871	212	187
8710	431	251
8711	74	24
8712	0	0
8714	65	45
8715	0	3
8717	51	14
87178	92	118
8718	71	19
8720	395	313
8721	333	367
8722	151	68
8723	82	134
8724	229	111
8725	237	253
8726	26	29
8727	111	162
8728	15	21
8729	273	416
873	293	76
8731	180	68
8732	51	61
8733	280	60
8736	21	36
8737	178	99
8738	34	11
8739	3	0
874	33	28
8740	0	0
8741	25	9
8742	51	4
8743	148	88
8744	2	0
8745	15	39
8747	0	0
8748	0	2
8749	0	0
875	1	2
8751	749	396
8754	172	573
8756	0	2
8760	169	152
8761	248	207
8763	741	486
8764	80	25
8766	660	265
8767	70	46
8771	5	2
8772	64	11
8773	111	54
8774	98	91
8775	496	279
8776	169	132
87769	14	0
8777	86	164
8778	0	4
8780	268	192
8784	38	18
8785	7	3
8786	7	1
8787	3	7
8788	0	0
8789	0	1
8790	29	24
8792	21	22
8793	19	17
8794	0	2
8795	99	196
8796	1033	1484
8797	22	43
8798	25	14
8799	62	16
88	0	0
8800	19	8
8801	125	178
8802	195	245
8803	101	217
8804	441	59
8805	84	118
8807	0	0
8808	47	25
8809	5	13
881	1	1
8811	1	0
8812	104	95
8813	67	347
8814	15	18
8815	115	105
8816	264	217
8817	47	24
8818	71	7
8819	16	15
8820	1	2
8821	86	89
8822	0	0
8823	1	0
8824	252	125
8825	10	3
8826	1091	1701
8828	208	243
8829	177	275
883	11	4
8831	51	72
8832	4	2
8833	148	229
8834	99	15
8835	16	4
8836	123	84
8837	554	183
8838	2	4
8839	237	59
8840	8	1
8841	195	318
8842	23	17
8843	27	28
8844	53	51
88455	280	229
8846	38	13
8848	532	147
885	4	0
8850	187	161
8851	14	11
8853	122	220
8854	8	10
8856	4	0
8857	153	1343
8858	0	0
8859	52	24
8861	631	409
8862	22	9
8863	307	445
8864	365	486
8867	36	68
8869	30	21
887	0	0
8870	322	155
8871	83	91
8872	155	157
8874	264	169
88745	94	62
8875	2	0
8876	2	3
8877	59	7
8878	674	577
8879	392	189
8880	126	243
8881	174	174
8882	112	206
8883	158	161
8884	102	81
8886	204	158
8887	463	595
8888	283	292
889	102	205
8890	152	239
8891	92	134
8892	126	164
8893	194	256
8894	335	409
8895	347	334
8896	122	32
8897	470	340
8898	105	198
8899	268	299
89	0	0
890	31	30
8900	12	15
8904	206	168
8905	26	80
8906	202	142
8907	119	86
8908	92	35
8909	83	56
891	58	51
8910	32	26
8911	2	1
8912	67	34
89122	89	54
8913	12	7
8914	56	58
8915	45	73
8916	164	202
892	110	91
8924	505	1952
8925	282	800
8926	0	77
8927	12	7
8928	0	0
8930	94	111
8932	432	421
8933	220	78
8934	38	13
8935	77	92
8936	15	17
8938	15	5
8939	195	191
894	150	47
8940	68	50
8941	0	0
8942	3	7
8943	396	381
8945	69	57
896	136	38
8968	0	174
8969	0	337
8970	1	235
8971	471	62
8972	1	2
8973	0	0
8974	110	195
8975	50	33
8976	188	229
89765	9	5
89766	0	1
89777	155	43
89780	6	3
89781	292	230
89782	32	15
89790	37	25
89792	0	0
89795	43	92
89796	222	196
89797	192	317
898	21	6
89801	23	4
89822	0	0
89832	2	6
89839	3	20
89845	44	41
89846	41	20
89848	212	163
89849	98	50
8985	76	121
89853	75	43
89857	1	5
89858	0	0
8986	112	39
89866	0	13
89869	0	2
8987	24	16
89870	10	3
89874	3	3
89876	0	2
8988	12	14
89884	0	0
89885	3	0
89886	0	0
89887	34	11
8989	0	0
89890	17	22
89891	132	36
89894	30	31
899	60	25
8991	443	214
89910	125	119
8992	262	142
89927	39	16
89932	97	19
8994	126	37
89941	263	94
89944	107	82
8995	1	0
89953	70	39
89958	154	9
8996	122	25
8997	54	68
89970	80	108
89978	16	20
8999	3	4
9	11	2
90	144	294
900	149	83
90007	827	137
9001	15	5
90019	87	13
9002	34	7
90025	8	9
90050	1	0
90060	219	36
90070	2	0
90075	13	8
901	123	104
90102	132	192
90113	2	1
90120	205	12
90121	158	24
9013	208	74
90135	230	109
90139	128	48
9014	25	42
90141	11	8
9015	5	4
9016	21	10
90161	4	1
90167	9	8
90187	14	6
9019	310	86
90196	50	14
90199	1	0
902	65	70
9020	82	32
90203	234	45
90204	47	16
9021	584	52
9022	199	74
90226	13	0
9023	7	7
90231	227	88
90233	27	62
9024	0	0
90249	4	4
9025	57	63
9026	423	296
90268	153	37
9027	0	0
90273	0	1
9028	6	6
90288	1	0
90293	7	11
9031	188	309
90313	93	31
90317	29	38
9032	0	0
90321	46	34
90324	132	30
90326	29	7
9033	0	0
90332	12	5
90333	52	106
90338	90	89
9034	0	1
90342	0	1
90353	17	0
90355	8	8
90362	32	2
9037	211	241
90378	122	54
90379	135	73
90381	14	21
9039	160	139
90390	47	17
904	145	88
9040	152	103
90407	103	20
90410	38	18
90411	302	114
90416	24	10
90417	26	25
90423	12	2
90427	46	4
9043	409	810
9044	349	488
90441	107	38
9045	1398	1902
90459	45	27
9046	4	5
9047	0	0
9048	2	0
90480	96	48
90485	1	0
90488	46	9
9049	71	39
905	103	107
9050	36	33
90506	1	2
90507	87	26
9051	3	10
9052	51	19
90522	73	33
90523	7	7
90525	51	11
90527	177	107
90529	22	11
9053	241	374
9054	68	54
9055	118	86
90550	71	53
90557	11	4
9056	10	8
9057	158	50
90576	8	46
9058	55	17
90580	39	7
90589	5	13
90592	59	98
90594	36	63
9060	41	49
9061	301	291
90624	74	6
90625	0	0
90627	47	63
9063	44	96
90634	31	12
90637	28	9
90639	49	7
9064	321	220
90649	8	27
9066	150	92
90665	2	8
90668	28	22
90673	21	2
90678	137	174
9068	23	26
9069	65	32
90693	28	37
9070	123	197
90701	95	57
9071	79	68
9073	42	11
90736	29	31
90737	0	0
9074	0	0
9075	0	1
9076	1997	1443
9077	5	1
90780	123	17
9079	53	73
90799	85	70
908	452	329
9080	0	0
90806	44	38
90809	142	54
90826	39	100
90835	5	0
90843	86	42
90850	258	97
90853	3	0
9086	45	88
90861	238	54
90864	226	64
90865	83	42
9087	2	0
90871	99	22
90874	21	8
9088	14	4
909	36	19
9091	130	37
9092	192	159
9093	129	77
90933	142	122
9094	107	56
9095	6	3
90952	102	39
90956	82	55
90957	74	116
9096	32	15
9097	183	153
9098	17	15
90987	66	11
9099	118	122
90990	274	32
90993	51	54
91	397	129
910	0	0
9100	197	181
9101	180	217
91010	119	158
91012	103	58
9103	4	23
91039	182	97
9104	7	3
91050	49	26
91056	212	36
91057	33	28
9107	110	83
91074	2	1
9108	7	12
911	4	7
9110	200	144
91107	138	22
9111	28	49
9112	170	115
91120	13	13
9113	120	178
91133	37	50
91137	157	147
9114	305	176
91147	15	45
91151	18	2
91156	10	36
9117	105	37
91179	47	32
9118	8	3
91181	0	0
9119	1595	3637
912	4	1
9120	39	44
9121	42	21
9122	4	7
91227	3	3
9123	12	12
9124	423	316
9125	180	95
91252	111	61
9126	253	548
9127	6	0
91272	97	26
9128	128	139
91283	42	11
91289	151	46
9129	83	200
91298	63	67
913	1	4
9130	94	216
91300	182	24
91304	584	207
9131	71	157
91319	0	0
9132	15	3
9133	42	15
9134	20	17
9135	199	202
91351	27	53
91355	15	8
9136	34	29
91368	42	3
91369	158	86
91373	98	14
9138	266	140
9139	201	53
91392	23	16
914	3	0
9140	85	27
91404	102	104
91408	170	98
91409	10	3
9141	76	81
91419	16	9
9143	6	1
91433	49	12
9144	473	195
91442	2	1
91445	234	26
9145	188	42
91452	138	409
9146	351	123
91461	45	20
91464	0	0
9147	111	293
9148	5	1
9149	51	34
915	0	4
9150	191	215
91522	4	4
91523	5	2
91526	7	49
9153	0	0
9154	0	0
91543	7	5
91544	32	26
9156	7	19
91574	33	29
9158	132	219
91582	88	28
91584	90	126
9159	104	95
916	3	3
91603	28	31
91607	24	50
91608	5	0
91612	203	11
91614	14	8
9162	5	2
91624	22	53
91646	0	0
91647	36	52
91653	412	275
9166	65	71
91661	18	38
91662	4	1
91663	327	58
91664	30	145
9167	177	90
9168	798	232
91683	11	5
91687	17	5
91689	105	17
9169	322	501
91694	465	439
917	0	0
9170	51	5
91703	0	0
9172	18	14
9173	5	12
91734	8	5
91746	230	636
91748	461	378
91749	15	23
9175	25	21
91750	40	5
91752	0	0
91754	215	160
91768	94	57
9177	0	0
91775	39	12
91782	95	56
9179	40	89
9180	117	132
91801	37	25
91807	1	1
9181	108	104
9182	27	26
91828	0	0
9183	80	120
91833	78	95
9184	203	95
9185	15	18
91851	254	271
91860	24	3
91862	30	14
91869	60	60
9187	33	95
91875	51	50
9188	412	402
9189	368	234
91893	13	14
91894	18	7
919	1	5
9191	119	63
9194	56	49
91942	36	50
91947	242	155
91949	66	115
9196	14	14
91966	65	33
9197	49	83
91975	15	9
91977	0	0
91978	22	1
92	86	145
920	34	21
9200	6	4
92002	52	37
9201	26	62
92014	9	38
92017	174	317
9202	140	248
9203	107	89
9204	75	84
9205	26	43
9208	380	449
92086	0	0
9209	185	206
92092	9	13
921	35	7
92104	15	9
92105	46	82
92106	37	20
9211	0	0
9212	25	3
92126	46	66
9213	120	124
9214	3	2
92140	409	275
9215	79	113
92154	300	104
92162	3	1
9217	216	446
92170	63	88
9218	384	358
92181	65	47
9219	393	377
92196	443	285
9220	6	0
9221	236	210
92211	995	845
9223	154	347
92235	3	6
92241	9	7
92255	22	99
92259	54	43
9227	2	2
92270	12	2
9228	0	2
92283	10	21
92285	24	51
9229	12	4
92291	4	0
92292	4	2
92293	38	13
923	14	2
9230	283	78
92304	0	1
92305	193	9
9231	441	498
92312	23	4
9232	47	85
92335	58	47
92340	6	1
92342	3	2
92344	26	25
92345	43	35
92346	2	0
9235	18	20
92359	80	15
9236	157	128
92369	17	1
92370	24	21
9238	121	35
92399	86	82
924	1	0
9240	103	15
92400	75	47
9241	1	0
9242	18	9
92421	134	82
9244	135	74
9245	0	0
9246	56	32
92482	13	22
92483	0	2
9249	146	111
925	4	2
9252	30	76
92521	131	169
9253	90	41
9254	19	18
9255	115	112
92558	168	73
9256	40	27
92565	10	8
92579	95	156
9258	117	58
92591	8	1
92595	29	11
92597	78	37
926	2	2
9260	195	44
92609	121	93
9261	445	434
92610	50	7
9262	155	91
9263	198	90
9265	174	92
9266	232	144
92667	109	42
9267	228	145
92675	108	101
92689	166	160
92691	0	0
927	4	0
9270	163	136
92703	166	92
9271	0	2
92714	107	33
92715	75	15
92736	0	1
92737	140	136
9274	102	37
92745	58	71
92747	0	0
92749	0	0
9275	111	36
9276	364	530
9277	103	129
9278	117	71
92797	5	10
92799	139	77
928	1223	787
92806	34	0
92815	7	24
9282	151	220
92822	168	109
9283	0	0
9284	85	734
92840	39	16
92856	115	50
9289	872	1112
929	47	23
9290	0	0
92906	75	128
92912	72	101
92922	29	7
9293	0	5
92935	16	9
9294	38	5
92949	12	17
9295	301	376
9296	184	31
92960	10	0
92979	53	5
92999	174	20
93	18	25
930	1	0
93010	13	2
93035	0	3
93058	11	5
9306	81	50
9308	23	20
93081	17	10
93082	2	0
93099	5394	4873
931	1	0
9310	8	20
93100	197	36
93107	0	0
93109	12	12
9311	13	1
93129	23	8
93134	123	134
9314	1798	740
93145	348	370
9315	72	14
93166	1	0
9317	35	53
9318	202	214
93183	33	22
93185	279	101
9319	9	28
932	0	0
9320	524	974
9321	191	654
93210	129	21
9322	158	97
93233	3	0
9324	81	157
9325	85	93
9326	67	43
93273	4	0
9328	189	100
9329	261	164
933	1	1
9330	118	164
9331	21	10
9332	6	91
93323	5	8
9333	80	165
9334	110	60
93343	77	24
93349	11	17
9337	201	71
93377	0	0
9338	32	14
93380	105	48
9340	3	1
9341	387	88
9342	142	134
93426	0	1
9343	215	388
93432	5	7
93436	83	14
9344	246	134
